"m","c","t","Stat"
0.716587947408944,0.788882570973271,2000,"T"
2.90531771785509,5.74214699002841,2000,"Q"
0.993347799127097,3.18088485463942,2000,"Sr"
1.13778634756402,3.4787085130512,2000,"St"
