"t","rms","rmsQ","dp","logrms","logrmsQ","logdp"
"300",9.38081320509524,9.20597062202659,2,0.97224048818474,0.964069584645279,0.301029995663981
"300",8.24853105104177,7.7343338817195,1.5,0.916376613613079,0.888422916102516,0.176091259055681
"300",2.25016956263433,5.00358723019311,1,0.352215245818813,0.699281475473144,0
"300",4.08826638189446,5.03065905999499,0.8,0.611539185663294,0.701624885129326,-0.0969100130080564
"300",0.847524888039618,3.55216112600819,0.5,-0.0718475396386646,0.550492657148559,-0.301029995663981
"300",1.19368507536339,3.36160553584205,0.4,0.0768897639189593,0.526546750252166,-0.397940008672038
"300",1.40014931433274,2.84385848547315,0.3,0.146174352058946,0.453907981471499,-0.522878745280338
"300",1.80837117579753,2.40201299337279,0.2,0.257287576059755,0.380575352332018,-0.698970004336019
